"voxel_id","ncsnr","subj_id","x","y","z"
"S1-18-20-44",0.790448367595673,1,18,20,44
"S1-18-20-45",1.03143453598022,1,18,20,45
"S1-18-20-46",0.770342171192169,1,18,20,46
"S1-18-20-48",0.569101333618164,1,18,20,48
"S1-18-20-49",0.497259885072708,1,18,20,49
"S1-18-20-50",0.49944931268692,1,18,20,50
"S1-18-20-51",0.413557857275009,1,18,20,51
"S1-18-20-52",0.234681606292725,1,18,20,52
"S1-18-21-32",0.504782676696777,1,18,21,32
"S1-18-21-33",0.399215400218964,1,18,21,33
"S1-18-21-34",0.526761710643768,1,18,21,34
"S1-18-21-35",0.602261960506439,1,18,21,35
"S1-18-21-36",0.537093818187714,1,18,21,36
"S1-18-21-37",0.313203036785126,1,18,21,37
"S1-18-21-38",0.337102144956589,1,18,21,38
"S1-18-21-39",0.523966491222382,1,18,21,39
"S1-18-21-40",0.509670615196228,1,18,21,40
"S1-18-21-41",0.568258941173553,1,18,21,41
"S1-18-21-42",0.857485234737396,1,18,21,42
"S1-18-21-44",0.49780061841011,1,18,21,44
"S1-18-21-45",0.397876381874084,1,18,21,45
"S1-18-21-46",0.30493888258934,1,18,21,46
"S1-18-21-48",0.47030246257782,1,18,21,48
"S1-18-21-49",0.478903502225876,1,18,21,49
"S1-18-21-50",0.380296617746353,1,18,21,50
"S1-18-21-51",0.28912365436554,1,18,21,51
"S1-18-22-32",0.404527813196182,1,18,22,32
"S1-18-22-33",0.262104034423828,1,18,22,33
"S1-18-22-34",0.203946068882942,1,18,22,34
"S1-18-22-35",0.432210057973862,1,18,22,35
"S1-18-22-36",0.495270073413849,1,18,22,36
"S1-18-22-37",0.344414710998535,1,18,22,37
"S1-18-22-38",0.274486094713211,1,18,22,38
"S1-18-22-41",0.207514747977257,1,18,22,41
"S1-18-22-42",0.584466099739075,1,18,22,42
"S1-18-22-43",0.840304553508759,1,18,22,43
"S1-18-22-44",0.317145764827728,1,18,22,44
"S1-18-22-50",0.260432243347168,1,18,22,50
"S1-18-23-32",0.284598618745804,1,18,23,32
"S1-18-23-34",0.221845209598541,1,18,23,34
"S1-18-23-35",0.491325229406357,1,18,23,35
"S1-18-23-36",0.548397243022919,1,18,23,36
"S1-18-23-37",0.43336409330368,1,18,23,37
"S1-18-23-38",0.317693740129471,1,18,23,38
"S1-18-23-39",0.294693380594254,1,18,23,39
"S1-18-23-41",0.372074604034424,1,18,23,41
"S1-18-23-42",0.397032737731934,1,18,23,42
"S1-18-23-43",0.329141408205032,1,18,23,43
"S1-18-23-44",0.300814867019653,1,18,23,44
"S1-18-23-46",0.269832462072372,1,18,23,46
"S1-18-24-30",0.201871290802956,1,18,24,30
"S1-18-24-31",0.316078752279282,1,18,24,31
"S1-18-24-32",0.376212984323502,1,18,24,32
"S1-18-24-33",0.263963580131531,1,18,24,33
"S1-18-24-34",0.281334757804871,1,18,24,34
"S1-18-24-35",0.52059417963028,1,18,24,35
"S1-18-24-41",0.38730999827385,1,18,24,41
"S1-18-24-42",0.703174233436584,1,18,24,42
"S1-18-24-43",0.328729450702667,1,18,24,43
"S1-18-24-45",0.38251805305481,1,18,24,45
"S1-18-24-46",0.695920884609222,1,18,24,46
"S1-18-24-47",0.475674837827682,1,18,24,47
"S1-18-25-29",0.27025094628334,1,18,25,29
"S1-18-25-30",0.204313591122627,1,18,25,30
"S1-18-25-31",0.365523248910904,1,18,25,31
"S1-18-25-32",0.363594770431519,1,18,25,32
"S1-18-25-34",0.32027131319046,1,18,25,34
"S1-18-25-35",0.414567023515701,1,18,25,35
"S1-18-25-41",0.422334104776383,1,18,25,41
"S1-18-25-42",0.764091432094574,1,18,25,42
"S1-18-25-43",0.399493277072906,1,18,25,43
"S1-18-25-45",0.397474408149719,1,18,25,45
"S1-18-25-46",0.631950974464417,1,18,25,46
"S1-18-25-47",0.54600727558136,1,18,25,47
"S1-18-26-29",0.219123661518097,1,18,26,29
"S1-18-26-30",0.203689888119698,1,18,26,30
"S1-18-26-31",0.435159415006638,1,18,26,31
"S1-18-26-32",0.34691858291626,1,18,26,32
"S1-18-26-40",0.235557362437248,1,18,26,40
"S1-18-26-41",0.29359957575798,1,18,26,41
"S1-18-26-42",0.443264871835709,1,18,26,42
"S1-18-26-43",0.243488639593124,1,18,26,43
"S1-18-26-46",0.344977498054504,1,18,26,46
"S1-18-26-47",0.385077238082886,1,18,26,47
"S1-18-26-48",0.441823750734329,1,18,26,48
"S1-18-27-29",0.28206130862236,1,18,27,29
"S1-18-27-30",0.36049821972847,1,18,27,30
"S1-18-27-31",0.423941344022751,1,18,27,31
"S1-18-27-32",0.370577663183212,1,18,27,32
"S1-18-27-38",0.262816250324249,1,18,27,38
"S1-18-28-30",0.324108570814133,1,18,28,30
"S1-18-28-31",0.350616484880447,1,18,28,31
"S1-18-28-32",0.331378221511841,1,18,28,32
"S1-18-28-33",0.289461225271225,1,18,28,33
"S1-18-28-34",0.21723073720932,1,18,28,34
"S1-18-28-35",0.264008313417435,1,18,28,35
"S1-18-28-36",0.351702064275742,1,18,28,36
"S1-18-28-37",0.251867294311523,1,18,28,37
"S1-18-29-30",0.278413206338882,1,18,29,30
"S1-18-29-31",0.287372767925262,1,18,29,31
"S1-18-29-32",0.247210532426834,1,18,29,32
"S1-18-29-33",0.250374853610992,1,18,29,33
"S1-18-29-34",0.208035469055176,1,18,29,34
"S1-18-29-36",0.252413600683212,1,18,29,36
"S1-18-30-30",0.298805177211761,1,18,30,30
"S1-18-30-31",0.30493301153183,1,18,30,31
"S1-18-30-32",0.233098492026329,1,18,30,32
"S1-18-30-33",0.225501284003258,1,18,30,33
"S1-18-30-34",0.241848334670067,1,18,30,34
"S1-18-31-31",0.252585381269455,1,18,31,31
"S1-18-31-32",0.289332181215286,1,18,31,32
"S1-18-31-33",0.284843027591705,1,18,31,33
"S1-18-31-34",0.261786490678787,1,18,31,34
"S1-18-32-32",0.268856316804886,1,18,32,32
"S1-18-32-33",0.309569954872131,1,18,32,33
"S1-18-32-34",0.293360233306885,1,18,32,34
"S1-18-33-33",0.259844928979874,1,18,33,33
"S1-18-33-34",0.226773202419281,1,18,33,34
"S1-19-12-40",0.424283713102341,1,19,12,40
"S1-19-13-39",0.207878559827805,1,19,13,39
"S1-19-13-40",0.390497416257858,1,19,13,40
"S1-19-13-41",0.552599608898163,1,19,13,41
"S1-19-13-43",0.31323254108429,1,19,13,43
"S1-19-13-44",0.353540122509003,1,19,13,44
"S1-19-13-45",0.385296195745468,1,19,13,45
"S1-19-13-47",0.406376928091049,1,19,13,47
"S1-19-13-49",0.228216245770454,1,19,13,49
"S1-19-14-37",0.289835453033447,1,19,14,37
"S1-19-14-38",0.204464256763458,1,19,14,38
"S1-19-14-39",0.213767200708389,1,19,14,39
"S1-19-14-40",0.303739309310913,1,19,14,40
"S1-19-14-41",0.519710958003998,1,19,14,41
"S1-19-14-42",0.513065814971924,1,19,14,42
"S1-19-14-43",0.348220616579056,1,19,14,43
"S1-19-14-44",0.320801228284836,1,19,14,44
"S1-19-14-45",0.437631875276565,1,19,14,45
"S1-19-14-46",0.493085533380508,1,19,14,46
"S1-19-14-47",0.354784935712814,1,19,14,47
"S1-19-14-48",0.231290355324745,1,19,14,48
"S1-19-14-49",0.272759616374969,1,19,14,49
"S1-19-14-50",0.430174767971039,1,19,14,50
"S1-19-15-34",0.28995805978775,1,19,15,34
"S1-19-15-35",0.369597494602203,1,19,15,35
"S1-19-15-36",0.499463111162186,1,19,15,36
"S1-19-15-37",0.369542390108109,1,19,15,37
"S1-19-15-38",0.278033494949341,1,19,15,38
"S1-19-15-39",0.378039747476578,1,19,15,39
"S1-19-15-40",0.526744961738586,1,19,15,40
"S1-19-15-41",0.588786780834198,1,19,15,41
"S1-19-15-42",0.767224490642548,1,19,15,42
"S1-19-15-43",0.765260636806488,1,19,15,43
"S1-19-15-44",0.257416605949402,1,19,15,44
"S1-19-15-45",0.28675502538681,1,19,15,45
"S1-19-15-46",0.449951589107513,1,19,15,46
"S1-19-15-47",0.457278490066528,1,19,15,47
"S1-19-15-48",0.257484406232834,1,19,15,48
"S1-19-15-49",0.20962581038475,1,19,15,49
"S1-19-15-50",0.503979861736298,1,19,15,50
"S1-19-15-51",0.33403491973877,1,19,15,51
"S1-19-16-33",0.211023822426796,1,19,16,33
"S1-19-16-34",0.203177362680435,1,19,16,34
"S1-19-16-35",0.375316649675369,1,19,16,35
"S1-19-16-36",0.409699648618698,1,19,16,36
"S1-19-16-37",0.26967316865921,1,19,16,37
"S1-19-16-39",0.457359969615936,1,19,16,39
"S1-19-16-40",0.432468384504318,1,19,16,40
"S1-19-16-41",0.64398729801178,1,19,16,41
"S1-19-16-43",0.807230293750763,1,19,16,43
"S1-19-16-44",0.328696846961975,1,19,16,44
"S1-19-16-46",0.546293675899506,1,19,16,46
"S1-19-16-47",0.507203996181488,1,19,16,47
"S1-19-16-49",0.293823570013046,1,19,16,49
"S1-19-16-50",0.466672539710999,1,19,16,50
"S1-19-17-33",0.217095762491226,1,19,17,33
"S1-19-17-38",0.221719488501549,1,19,17,38
"S1-19-17-39",0.334457576274872,1,19,17,39
"S1-19-17-42",1.10183703899384,1,19,17,42
"S1-19-17-43",1.0724024772644,1,19,17,43
"S1-19-17-44",0.408306777477264,1,19,17,44
"S1-19-17-50",0.307265400886536,1,19,17,50
"S1-19-17-51",0.333260416984558,1,19,17,51
"S1-19-17-52",0.311435639858246,1,19,17,52
"S1-19-17-54",0.257728695869446,1,19,17,54
"S1-19-18-33",0.253207415342331,1,19,18,33
"S1-19-18-34",0.332081705331802,1,19,18,34
"S1-19-18-35",0.349347323179245,1,19,18,35
"S1-19-18-39",0.207303419709206,1,19,18,39
"S1-19-18-40",0.376297205686569,1,19,18,40
"S1-19-18-41",0.556998789310455,1,19,18,41
"S1-19-18-42",0.975659132003784,1,19,18,42
"S1-19-18-43",0.993853271007538,1,19,18,43
"S1-19-18-50",0.214806780219078,1,19,18,50
"S1-19-18-51",0.337993144989014,1,19,18,51
"S1-19-18-52",0.335869640111923,1,19,18,52
"S1-19-19-33",0.313874840736389,1,19,19,33
"S1-19-19-34",0.472304493188858,1,19,19,34
"S1-19-19-35",0.572939395904541,1,19,19,35
"S1-19-19-36",0.5887331366539,1,19,19,36
"S1-19-19-39",0.386248201131821,1,19,19,39
"S1-19-19-40",0.390397638082504,1,19,19,40
"S1-19-19-41",0.41759330034256,1,19,19,41
"S1-19-19-42",0.384868443012237,1,19,19,42
"S1-19-19-44",0.241377174854279,1,19,19,44
"S1-19-19-45",0.482452511787415,1,19,19,45
"S1-19-19-46",0.276601821184158,1,19,19,46
"S1-19-19-48",0.220229059457779,1,19,19,48
"S1-19-19-49",0.244888857007027,1,19,19,49
"S1-19-19-50",0.489885687828064,1,19,19,50
"S1-19-19-51",0.533994019031525,1,19,19,51
"S1-19-19-52",0.398956269025803,1,19,19,52
"S1-19-20-32",0.319468796253204,1,19,20,32
"S1-19-20-33",0.26589497923851,1,19,20,33
"S1-19-20-34",0.489456474781036,1,19,20,34
"S1-19-20-35",0.577548861503601,1,19,20,35
"S1-19-20-36",0.513271570205688,1,19,20,36
"S1-19-20-37",0.232963591814041,1,19,20,37
"S1-19-20-38",0.438693553209305,1,19,20,38
"S1-19-20-39",0.575348258018494,1,19,20,39
"S1-19-20-40",0.5396728515625,1,19,20,40
"S1-19-20-41",0.738576114177704,1,19,20,41
"S1-19-20-42",0.726313233375549,1,19,20,42
"S1-19-20-43",0.611023604869843,1,19,20,43
"S1-19-20-44",0.646851122379303,1,19,20,44
"S1-19-20-45",0.663641631603241,1,19,20,45
"S1-19-20-46",0.490144670009613,1,19,20,46
"S1-19-20-48",0.453387767076492,1,19,20,48
"S1-19-20-49",0.421192198991776,1,19,20,49
"S1-19-20-50",0.53112804889679,1,19,20,50
"S1-19-20-51",0.557619571685791,1,19,20,51
"S1-19-20-52",0.360870629549026,1,19,20,52
"S1-19-21-32",0.454565316438675,1,19,21,32
"S1-19-21-33",0.21526812016964,1,19,21,33
"S1-19-21-34",0.41420966386795,1,19,21,34
"S1-19-21-35",0.418296664953232,1,19,21,35
"S1-19-21-36",0.205100491642952,1,19,21,36
"S1-19-21-38",0.378910660743713,1,19,21,38
"S1-19-21-39",0.579217910766602,1,19,21,39
"S1-19-21-41",0.660421967506409,1,19,21,41
"S1-19-21-42",0.694419205188751,1,19,21,42
"S1-19-21-43",0.87259715795517,1,19,21,43
"S1-19-21-44",0.634336650371552,1,19,21,44
"S1-19-21-45",0.445093870162964,1,19,21,45
"S1-19-21-46",0.277302533388138,1,19,21,46
"S1-19-21-48",0.299974292516708,1,19,21,48
"S1-19-21-49",0.375728905200958,1,19,21,49
"S1-19-21-50",0.434117794036865,1,19,21,50
"S1-19-21-51",0.413535833358765,1,19,21,51
"S1-19-22-32",0.449002891778946,1,19,22,32
"S1-19-22-33",0.278967350721359,1,19,22,33
"S1-19-22-37",0.22336333990097,1,19,22,37
"S1-19-22-38",0.313477993011475,1,19,22,38
"S1-19-22-39",0.545106709003448,1,19,22,39
"S1-19-22-40",0.375643461942673,1,19,22,40
"S1-19-22-41",0.227679625153542,1,19,22,41
"S1-19-22-42",0.436866492033005,1,19,22,42
"S1-19-22-44",0.235157638788223,1,19,22,44
"S1-19-23-31",0.324300736188889,1,19,23,31
"S1-19-23-32",0.456239491701126,1,19,23,32
"S1-19-23-33",0.262413382530212,1,19,23,33
"S1-19-23-35",0.333315283060074,1,19,23,35
"S1-19-23-36",0.514162182807922,1,19,23,36
"S1-19-23-37",0.527657449245453,1,19,23,37
"S1-19-23-38",0.375482499599457,1,19,23,38
"S1-19-23-39",0.38957667350769,1,19,23,39
"S1-19-23-40",0.251162946224213,1,19,23,40
"S1-19-23-41",0.207111448049545,1,19,23,41
"S1-19-23-42",0.346365064382553,1,19,23,42
"S1-19-23-43",0.286050856113434,1,19,23,43
"S1-19-23-44",0.257322728633881,1,19,23,44
"S1-19-24-31",0.329912394285202,1,19,24,31
"S1-19-24-32",0.378359824419022,1,19,24,32
"S1-19-24-33",0.201912373304367,1,19,24,33
"S1-19-24-35",0.419731914997101,1,19,24,35
"S1-19-24-36",0.55164510011673,1,19,24,36
"S1-19-24-38",0.421415239572525,1,19,24,38
"S1-19-24-39",0.300085365772247,1,19,24,39
"S1-19-24-41",0.232601642608643,1,19,24,41
"S1-19-24-42",0.567057192325592,1,19,24,42
"S1-19-24-43",0.655561804771423,1,19,24,43
"S1-19-24-44",0.228638589382172,1,19,24,44
"S1-19-24-46",0.465017557144165,1,19,24,46
"S1-19-24-47",0.347996026277542,1,19,24,47
"S1-19-25-29",0.402427822351456,1,19,25,29
"S1-19-25-30",0.313627630472183,1,19,25,30
"S1-19-25-31",0.277433395385742,1,19,25,31
"S1-19-25-32",0.254134654998779,1,19,25,32
"S1-19-25-33",0.259604781866074,1,19,25,33
"S1-19-25-34",0.201565504074097,1,19,25,34
"S1-19-25-35",0.346328377723694,1,19,25,35
"S1-19-25-36",0.37897390127182,1,19,25,36
"S1-19-25-42",0.675845563411713,1,19,25,42
"S1-19-25-43",0.730484008789062,1,19,25,43
"S1-19-25-46",0.586968004703522,1,19,25,46
"S1-19-25-47",0.6034255027771,1,19,25,47
"S1-19-26-28",0.305068790912628,1,19,26,28
"S1-19-26-29",0.384476363658905,1,19,26,29
"S1-19-26-30",0.279924035072327,1,19,26,30
"S1-19-26-31",0.280563443899155,1,19,26,31
"S1-19-26-32",0.37193775177002,1,19,26,32
"S1-19-26-33",0.335258811712265,1,19,26,33
"S1-19-26-34",0.30366650223732,1,19,26,34
"S1-19-26-35",0.24529442191124,1,19,26,35
"S1-19-26-36",0.253054648637772,1,19,26,36
"S1-19-26-38",0.324129670858383,1,19,26,38
"S1-19-26-39",0.469601303339005,1,19,26,39
"S1-19-26-40",0.254443258047104,1,19,26,40
"S1-19-26-42",0.405163526535034,1,19,26,42
"S1-19-26-43",0.372978210449219,1,19,26,43
"S1-19-26-46",0.486652135848999,1,19,26,46
"S1-19-26-47",0.57954066991806,1,19,26,47
"S1-19-27-28",0.378552496433258,1,19,27,28
"S1-19-27-29",0.375826209783554,1,19,27,29
"S1-19-27-30",0.363923460245133,1,19,27,30
"S1-19-27-31",0.301284313201904,1,19,27,31
"S1-19-27-32",0.328720331192017,1,19,27,32
"S1-19-27-33",0.347873210906982,1,19,27,33
"S1-19-27-36",0.316898465156555,1,19,27,36
"S1-19-27-37",0.279107183218002,1,19,27,37
"S1-19-27-38",0.365441828966141,1,19,27,38
"S1-19-27-39",0.464538335800171,1,19,27,39
"S1-19-27-40",0.35481858253479,1,19,27,40
"S1-19-27-46",0.330277681350708,1,19,27,46
"S1-19-28-28",0.311998903751373,1,19,28,28
"S1-19-28-29",0.354187279939651,1,19,28,29
"S1-19-28-30",0.402164906263351,1,19,28,30
"S1-19-28-31",0.377649664878845,1,19,28,31
"S1-19-28-33",0.290314733982086,1,19,28,33
"S1-19-28-34",0.291490077972412,1,19,28,34
"S1-19-28-35",0.274269074201584,1,19,28,35
"S1-19-28-36",0.323477476835251,1,19,28,36
"S1-19-28-37",0.310271263122559,1,19,28,37
"S1-19-28-38",0.215268418192863,1,19,28,38
"S1-19-28-39",0.227547943592072,1,19,28,39
"S1-19-29-30",0.452918320894241,1,19,29,30
"S1-19-29-31",0.405691415071487,1,19,29,31
"S1-19-29-33",0.221752762794495,1,19,29,33
"S1-19-29-34",0.2596096098423,1,19,29,34
"S1-19-29-36",0.297754466533661,1,19,29,36
"S1-19-29-37",0.27221891283989,1,19,29,37
"S1-19-30-28",0.2711161673069,1,19,30,28
"S1-19-30-30",0.399551570415497,1,19,30,30
"S1-19-30-31",0.406361788511276,1,19,30,31
"S1-19-30-33",0.229268476366997,1,19,30,33
"S1-19-30-34",0.210504025220871,1,19,30,34
"S1-19-31-31",0.242588445544243,1,19,31,31
"S1-19-31-33",0.251726359128952,1,19,31,33
"S1-19-31-34",0.269351780414581,1,19,31,34
"S1-19-32-33",0.249093174934387,1,19,32,33
"S1-19-32-34",0.282782763242722,1,19,32,34
"S1-19-32-35",0.219933733344078,1,19,32,35
"S1-19-33-30",0.209031239151955,1,19,33,30
"S1-19-33-31",0.235097214579582,1,19,33,31
"S1-19-33-34",0.204247742891312,1,19,33,34
"S1-19-34-31",0.286569356918335,1,19,34,31
"S1-19-34-32",0.252917140722275,1,19,34,32
"S1-19-35-31",0.268963098526001,1,19,35,31
"S1-19-35-32",0.27012637257576,1,19,35,32
"S1-19-36-31",0.209198117256165,1,19,36,31
"S1-20-11-39",0.400407582521439,1,20,11,39
"S1-20-12-38",0.203244641423225,1,20,12,38
"S1-20-12-39",0.274016499519348,1,20,12,39
"S1-20-12-40",0.456778109073639,1,20,12,40
"S1-20-12-41",0.436219602823257,1,20,12,41
"S1-20-12-43",0.367350101470947,1,20,12,43
"S1-20-12-44",0.452270537614822,1,20,12,44
"S1-20-12-45",0.576584875583649,1,20,12,45
"S1-20-12-48",0.28278374671936,1,20,12,48
"S1-20-13-35",0.338444530963898,1,20,13,35
"S1-20-13-37",0.332941472530365,1,20,13,37
"S1-20-13-40",0.228529438376427,1,20,13,40
"S1-20-13-41",0.414847642183304,1,20,13,41
"S1-20-13-42",0.427362442016602,1,20,13,42
"S1-20-13-43",0.371947109699249,1,20,13,43
"S1-20-13-44",0.294234067201614,1,20,13,44
"S1-20-13-45",0.497631877660751,1,20,13,45
"S1-20-13-46",0.658947229385376,1,20,13,46
"S1-20-13-47",0.473361104726791,1,20,13,47
"S1-20-13-49",0.266223132610321,1,20,13,49
"S1-20-13-52",0.355155467987061,1,20,13,52
"S1-20-14-34",0.26126554608345,1,20,14,34
"S1-20-14-35",0.4658342897892,1,20,14,35
"S1-20-14-36",0.677346885204315,1,20,14,36
"S1-20-14-37",0.476204246282578,1,20,14,37
"S1-20-14-38",0.230825781822205,1,20,14,38
"S1-20-14-41",0.399258613586426,1,20,14,41
"S1-20-14-42",0.674833476543427,1,20,14,42
"S1-20-14-43",0.576909244060516,1,20,14,43
"S1-20-14-44",0.24042771756649,1,20,14,44
"S1-20-14-45",0.231739193201065,1,20,14,45
"S1-20-14-46",0.315122067928314,1,20,14,46
"S1-20-14-47",0.295773267745972,1,20,14,47
"S1-20-14-48",0.2768534719944,1,20,14,48
"S1-20-14-49",0.365003257989883,1,20,14,49
"S1-20-14-50",0.536409020423889,1,20,14,50
"S1-20-14-51",0.484452456235886,1,20,14,51
"S1-20-14-52",0.297464936971664,1,20,14,52
"S1-20-15-34",0.314410120248795,1,20,15,34
"S1-20-15-35",0.389178037643433,1,20,15,35
"S1-20-15-36",0.570466101169586,1,20,15,36
"S1-20-15-37",0.50574266910553,1,20,15,37
"S1-20-15-39",0.407639890909195,1,20,15,39
"S1-20-15-40",0.495490610599518,1,20,15,40
"S1-20-15-41",0.518627226352692,1,20,15,41
"S1-20-15-42",0.727765142917633,1,20,15,42
"S1-20-15-43",0.659174263477325,1,20,15,43
"S1-20-15-44",0.425950527191162,1,20,15,44
"S1-20-15-48",0.350810468196869,1,20,15,48
"S1-20-15-49",0.569113790988922,1,20,15,49
"S1-20-15-50",0.692256450653076,1,20,15,50
"S1-20-16-32",0.2131187915802,1,20,16,32
"S1-20-16-34",0.21228389441967,1,20,16,34
"S1-20-16-38",0.402371942996979,1,20,16,38
"S1-20-16-39",0.740379333496094,1,20,16,39
"S1-20-16-40",0.844891250133514,1,20,16,40
"S1-20-16-41",0.52609258890152,1,20,16,41
"S1-20-16-42",0.677139759063721,1,20,16,42
"S1-20-16-43",0.850756824016571,1,20,16,43
"S1-20-16-44",0.712800323963165,1,20,16,44
"S1-20-16-47",0.265889346599579,1,20,16,47
"S1-20-16-48",0.570302784442902,1,20,16,48
"S1-20-16-49",0.691189110279083,1,20,16,49
"S1-20-16-50",0.538796961307526,1,20,16,50
"S1-20-16-54",0.334447532892227,1,20,16,54
"S1-20-17-34",0.283297479152679,1,20,17,34
"S1-20-17-38",0.344740957021713,1,20,17,38
"S1-20-17-39",0.699987471103668,1,20,17,39
"S1-20-17-41",0.611322045326233,1,20,17,41
"S1-20-17-42",0.751329839229584,1,20,17,42
"S1-20-17-43",1.13753950595856,1,20,17,43
"S1-20-17-44",0.937410950660706,1,20,17,44
"S1-20-17-47",0.336106032133102,1,20,17,47
"S1-20-17-48",0.662646472454071,1,20,17,48
"S1-20-17-49",0.752372443675995,1,20,17,49
"S1-20-17-50",0.698846638202667,1,20,17,50
"S1-20-17-52",0.334035605192184,1,20,17,52
"S1-20-18-32",0.242112338542938,1,20,18,32
"S1-20-18-33",0.272160440683365,1,20,18,33
"S1-20-18-34",0.442684262990952,1,20,18,34
"S1-20-18-35",0.394304394721985,1,20,18,35
"S1-20-18-36",0.409870475530624,1,20,18,36
"S1-20-18-39",0.414729684591293,1,20,18,39
"S1-20-18-40",0.776843369007111,1,20,18,40
"S1-20-18-41",0.859075546264648,1,20,18,41
"S1-20-18-42",0.736441195011139,1,20,18,42
"S1-20-18-43",0.947153270244598,1,20,18,43
"S1-20-18-44",0.463312387466431,1,20,18,44
"S1-20-18-47",0.257478207349777,1,20,18,47
"S1-20-18-48",0.56386935710907,1,20,18,48
"S1-20-18-49",0.667326211929321,1,20,18,49
"S1-20-18-50",0.519892156124115,1,20,18,50
"S1-20-18-51",0.478657245635986,1,20,18,51
"S1-20-18-52",0.460194319486618,1,20,18,52
"S1-20-19-31",0.374207884073257,1,20,19,31
"S1-20-19-32",0.210343241691589,1,20,19,32
"S1-20-19-33",0.239010393619537,1,20,19,33
"S1-20-19-34",0.377049803733826,1,20,19,34
"S1-20-19-35",0.515008747577667,1,20,19,35
"S1-20-19-36",0.542026162147522,1,20,19,36
"S1-20-19-39",0.286192268133163,1,20,19,39
"S1-20-19-40",0.566373109817505,1,20,19,40
"S1-20-19-41",0.699048638343811,1,20,19,41
"S1-20-19-42",0.417080074548721,1,20,19,42
"S1-20-19-45",0.234957277774811,1,20,19,45
"S1-20-19-49",0.248668342828751,1,20,19,49
"S1-20-19-50",0.441213607788086,1,20,19,50
"S1-20-19-51",0.575088381767273,1,20,19,51
"S1-20-19-52",0.516767263412476,1,20,19,52
"S1-20-19-53",0.229376032948494,1,20,19,53
"S1-20-20-32",0.266102820634842,1,20,20,32
"S1-20-20-34",0.401198774576187,1,20,20,34
"S1-20-20-35",0.585701584815979,1,20,20,35
"S1-20-20-36",0.453894168138504,1,20,20,36
"S1-20-20-38",0.530583441257477,1,20,20,38
"S1-20-20-39",0.51181161403656,1,20,20,39
"S1-20-20-40",0.411703735589981,1,20,20,40
"S1-20-20-41",0.736286759376526,1,20,20,41
"S1-20-20-42",0.763908803462982,1,20,20,42
"S1-20-20-43",0.612188875675201,1,20,20,43
"S1-20-20-44",0.552228450775146,1,20,20,44
"S1-20-20-45",0.467606157064438,1,20,20,45
"S1-20-20-46",0.230668038129807,1,20,20,46
"S1-20-20-49",0.404437333345413,1,20,20,49
"S1-20-20-50",0.475118428468704,1,20,20,50
"S1-20-20-51",0.562587201595306,1,20,20,51
"S1-20-20-52",0.486390292644501,1,20,20,52
"S1-20-21-32",0.47689351439476,1,20,21,32
"S1-20-21-34",0.344914078712463,1,20,21,34
"S1-20-21-35",0.445155382156372,1,20,21,35
"S1-20-21-36",0.208719968795776,1,20,21,36
"S1-20-21-38",0.534283638000488,1,20,21,38
"S1-20-21-39",0.54266881942749,1,20,21,39
"S1-20-21-40",0.562946975231171,1,20,21,40
"S1-20-21-42",0.620838582515717,1,20,21,42
"S1-20-21-43",0.781229913234711,1,20,21,43
"S1-20-21-44",0.565899074077606,1,20,21,44
"S1-20-21-45",0.28990975022316,1,20,21,45
"S1-20-21-46",0.200973004102707,1,20,21,46
"S1-20-21-48",0.207357659935951,1,20,21,48
"S1-20-21-49",0.356583744287491,1,20,21,49
"S1-20-21-50",0.353432834148407,1,20,21,50
"S1-20-21-51",0.31378647685051,1,20,21,51
"S1-20-22-30",0.203986972570419,1,20,22,30
"S1-20-22-31",0.74494731426239,1,20,22,31
"S1-20-22-32",0.777534067630768,1,20,22,32
"S1-20-22-33",0.478343844413757,1,20,22,33
"S1-20-22-38",0.301176160573959,1,20,22,38
"S1-20-22-39",0.498277187347412,1,20,22,39
"S1-20-22-40",0.485925614833832,1,20,22,40
"S1-20-22-41",0.424682468175888,1,20,22,41
"S1-20-22-42",0.346512883901596,1,20,22,42
"S1-20-23-30",0.273752063512802,1,20,23,30
"S1-20-23-31",0.648604869842529,1,20,23,31
"S1-20-23-32",0.597686946392059,1,20,23,32
"S1-20-23-33",0.381609737873077,1,20,23,33
"S1-20-23-35",0.25419008731842,1,20,23,35
"S1-20-23-36",0.482383996248245,1,20,23,36
"S1-20-23-37",0.451444894075394,1,20,23,37
