"model_string","training","depth_bin","metric","score"
"resnet18_classification","Trained",0.7,"cRSA",0.172439029052186
"resnet18_classification","Trained",0.7,"veRSA",0.544423157890076
"resnet18_classification","Trained",0.75,"cRSA",0.197797508224102
"resnet18_classification","Trained",0.75,"veRSA",0.582615251406749
"resnet18_classification","Trained",0.8,"cRSA",0.235047710076873
"resnet18_classification","Trained",0.8,"veRSA",0.616388904235594
"resnet18_classification","Trained",0.85,"cRSA",0.17790706436453
"resnet18_classification","Trained",0.85,"veRSA",0.550065913875948
"resnet18_classification","Trained",0.9,"cRSA",0.293936501808971
"resnet18_classification","Trained",0.9,"veRSA",0.637054608450459
"resnet18_classification","Trained",0.95,"cRSA",0.302947271943351
"resnet18_classification","Trained",0.95,"veRSA",0.624028092309323
"resnet18_classification","Trained",1,"cRSA",0.309543238609561
"resnet18_classification","Trained",1,"veRSA",0.466018994096039
"resnet18_random","Untrained",0.55,"cRSA",0.0385721560293688
"resnet18_random","Untrained",0.55,"veRSA",0.100318475259537
"resnet18_random","Untrained",0.6,"cRSA",0.0375704714305128
"resnet18_random","Untrained",0.6,"veRSA",0.101905973581331
"resnet18_random","Untrained",0.65,"cRSA",0.0378008089866786
"resnet18_random","Untrained",0.65,"veRSA",0.111626828195187
"resnet18_random","Untrained",0.7,"cRSA",0.0370002851350867
"resnet18_random","Untrained",0.7,"veRSA",0.115253664462044
"resnet18_random","Untrained",0.75,"cRSA",0.0364444576636178
"resnet18_random","Untrained",0.75,"veRSA",0.110718537316601
"resnet18_random","Untrained",0.8,"cRSA",0.0342220409829038
"resnet18_random","Untrained",0.8,"veRSA",0.107661662940735
"resnet18_random","Untrained",0.85,"cRSA",0.03560475599816
"resnet18_random","Untrained",0.85,"veRSA",0.108370774443207
"resnet18_random","Untrained",0.9,"cRSA",0.032489247565487
"resnet18_random","Untrained",0.9,"veRSA",0.11187017214043
"resnet18_random","Untrained",0.95,"cRSA",0.0316517254473141
"resnet18_random","Untrained",0.95,"veRSA",0.117115206232154
"resnet18_random","Untrained",1,"cRSA",0.0435224766940421
"resnet18_random","Untrained",1,"veRSA",0.0261915490989145
"resnet50_classification","Trained",0.55,"cRSA",0.184908856568789
"resnet50_classification","Trained",0.55,"veRSA",0.450694588198883
"resnet50_classification","Trained",0.6,"cRSA",0.174222003365521
"resnet50_classification","Trained",0.6,"veRSA",0.458168021959697
"resnet50_classification","Trained",0.65,"cRSA",0.184641328562916
"resnet50_classification","Trained",0.65,"veRSA",0.485066865883719
"resnet50_classification","Trained",0.7,"cRSA",0.21120398546376
"resnet50_classification","Trained",0.7,"veRSA",0.534468857672268
"resnet50_classification","Trained",0.75,"cRSA",0.216285456533954
"resnet50_classification","Trained",0.75,"veRSA",0.580078644676556
"resnet50_classification","Trained",0.8,"cRSA",0.203850154701049
"resnet50_classification","Trained",0.8,"veRSA",0.610744915211003
"resnet50_classification","Trained",0.85,"cRSA",0.194656054366476
"resnet50_classification","Trained",0.85,"veRSA",0.592036855284311
"resnet50_classification","Trained",0.9,"cRSA",0.297707319175004
"resnet50_classification","Trained",0.9,"veRSA",0.645844508394182
"resnet50_classification","Trained",0.95,"cRSA",0.270504640132043
"resnet50_classification","Trained",0.95,"veRSA",0.640950431729453
"resnet50_classification","Trained",1,"cRSA",0.268323498275608
"resnet50_classification","Trained",1,"veRSA",0.610820730708257
"resnet50_random","Untrained",0.55,"cRSA",0.0378608448751243
"resnet50_random","Untrained",0.55,"veRSA",0.0839890202641396
"resnet50_random","Untrained",0.6,"cRSA",0.0374467168805317
"resnet50_random","Untrained",0.6,"veRSA",0.0855457016280832
"resnet50_random","Untrained",0.65,"cRSA",0.03746032373486
"resnet50_random","Untrained",0.65,"veRSA",0.0891723329088403
"resnet50_random","Untrained",0.7,"cRSA",0.0367545772243081
"resnet50_random","Untrained",0.7,"veRSA",0.0886180773630883
"resnet50_random","Untrained",0.75,"cRSA",0.0367202101661655
"resnet50_random","Untrained",0.75,"veRSA",0.0934386462030583
"resnet50_random","Untrained",0.8,"cRSA",0.0367013384398576
"resnet50_random","Untrained",0.8,"veRSA",0.0952540878077608
"resnet50_random","Untrained",0.85,"cRSA",0.0353487298105781
"resnet50_random","Untrained",0.85,"veRSA",0.0924608211805084
"resnet50_random","Untrained",0.9,"cRSA",0.0345699322897963
"resnet50_random","Untrained",0.9,"veRSA",0.0932356025492558
"resnet50_random","Untrained",0.95,"cRSA",0.033607766715829
"resnet50_random","Untrained",0.95,"veRSA",0.0934137040644832
"resnet50_random","Untrained",1,"cRSA",0.0347453359866523
"resnet50_random","Untrained",1,"veRSA",0.0856712762277201
"semnasnet_100_classification","Trained",0.55,"cRSA",0.166373832334365
"semnasnet_100_classification","Trained",0.55,"veRSA",0.428455078261395
"semnasnet_100_classification","Trained",0.6,"cRSA",0.171819907458113
"semnasnet_100_classification","Trained",0.6,"veRSA",0.441362719790633
"semnasnet_100_classification","Trained",0.65,"cRSA",0.180019763689606
"semnasnet_100_classification","Trained",0.65,"veRSA",0.415831504553777
"semnasnet_100_classification","Trained",0.7,"cRSA",0.241350059964947
"semnasnet_100_classification","Trained",0.7,"veRSA",0.564809517951299
"semnasnet_100_classification","Trained",0.75,"cRSA",0.239090526599351
"semnasnet_100_classification","Trained",0.75,"veRSA",0.554259847907506
"semnasnet_100_classification","Trained",0.8,"cRSA",0.294381645058211
"semnasnet_100_classification","Trained",0.8,"veRSA",0.614562680229276
"semnasnet_100_classification","Trained",0.85,"cRSA",0.345442461022111
"semnasnet_100_classification","Trained",0.85,"veRSA",0.649827265856235
"semnasnet_100_classification","Trained",0.9,"cRSA",0.310808846663442
"semnasnet_100_classification","Trained",0.9,"veRSA",0.661573003549193
"semnasnet_100_classification","Trained",0.95,"cRSA",0.284131022436395
"semnasnet_100_classification","Trained",0.95,"veRSA",0.666721469910775
"semnasnet_100_classification","Trained",1,"cRSA",0.25451256867928
"semnasnet_100_classification","Trained",1,"veRSA",0.625587526597101
"semnasnet_100_random","Untrained",0.55,"cRSA",0.0344322122696343
"semnasnet_100_random","Untrained",0.55,"veRSA",0.0871510367980792
"semnasnet_100_random","Untrained",0.6,"cRSA",0.0342855663831245
"semnasnet_100_random","Untrained",0.6,"veRSA",0.0866212713159911
"semnasnet_100_random","Untrained",0.65,"cRSA",0.0204973670219245
"semnasnet_100_random","Untrained",0.65,"veRSA",0.0702609295715051
"semnasnet_100_random","Untrained",0.7,"cRSA",0.0246574013057074
"semnasnet_100_random","Untrained",0.7,"veRSA",0.0725993344138718
"semnasnet_100_random","Untrained",0.75,"cRSA",0.0293846839933024
"semnasnet_100_random","Untrained",0.75,"veRSA",0.0753620992992663
"semnasnet_100_random","Untrained",0.8,"cRSA",0.0269679787687693
"semnasnet_100_random","Untrained",0.8,"veRSA",0.0663133742044243
"semnasnet_100_random","Untrained",0.85,"cRSA",0.0224568334840706
"semnasnet_100_random","Untrained",0.85,"veRSA",0.0548275005350594
"semnasnet_100_random","Untrained",0.9,"cRSA",0.0242469259137651
"semnasnet_100_random","Untrained",0.9,"veRSA",0.0643055076995052
"semnasnet_100_random","Untrained",0.95,"cRSA",0.0285579093919208
"semnasnet_100_random","Untrained",0.95,"veRSA",0.0679707397551545
"semnasnet_100_random","Untrained",1,"cRSA",0.0272089295435438
"semnasnet_100_random","Untrained",1,"veRSA",0.0583503998236939
"seresnext50_32x4d_classification","Trained",0.55,"cRSA",0.23492702772209
"seresnext50_32x4d_classification","Trained",0.55,"veRSA",0.538818232763318
"seresnext50_32x4d_classification","Trained",0.6,"cRSA",0.21358248654304
"seresnext50_32x4d_classification","Trained",0.6,"veRSA",0.540566480962162
"seresnext50_32x4d_classification","Trained",0.65,"cRSA",0.178244628681963
"seresnext50_32x4d_classification","Trained",0.65,"veRSA",0.504813292333354
"seresnext50_32x4d_classification","Trained",0.7,"cRSA",0.151314801198807
"seresnext50_32x4d_classification","Trained",0.7,"veRSA",0.460004001404805
"seresnext50_32x4d_classification","Trained",0.75,"cRSA",0.25304560009546
"seresnext50_32x4d_classification","Trained",0.75,"veRSA",0.62365419719579
"seresnext50_32x4d_classification","Trained",0.8,"cRSA",0.27761930998179
"seresnext50_32x4d_classification","Trained",0.8,"veRSA",0.643808148600288
"seresnext50_32x4d_classification","Trained",0.85,"cRSA",0.231370812752904
"seresnext50_32x4d_classification","Trained",0.85,"veRSA",0.614436579377975
"seresnext50_32x4d_classification","Trained",0.9,"cRSA",0.153649580957184
"seresnext50_32x4d_classification","Trained",0.9,"veRSA",0.648024053195924
"seresnext50_32x4d_classification","Trained",0.95,"cRSA",0.178635996751483
"seresnext50_32x4d_classification","Trained",0.95,"veRSA",0.637857080067892
"seresnext50_32x4d_classification","Trained",1,"cRSA",0.103883215965759
"seresnext50_32x4d_classification","Trained",1,"veRSA",0.46609189849639
"seresnext50_32x4d_random","Untrained",0.55,"cRSA",0.0429360104463016
"seresnext50_32x4d_random","Untrained",0.55,"veRSA",0.114518649594753
"seresnext50_32x4d_random","Untrained",0.6,"cRSA",0.041720218326506
"seresnext50_32x4d_random","Untrained",0.6,"veRSA",0.10688889464491
"seresnext50_32x4d_random","Untrained",0.65,"cRSA",0.0407410346921765
"seresnext50_32x4d_random","Untrained",0.65,"veRSA",0.107787200082135
"seresnext50_32x4d_random","Untrained",0.7,"cRSA",0.0414628165275295
"seresnext50_32x4d_random","Untrained",0.7,"veRSA",0.108357180297008
"seresnext50_32x4d_random","Untrained",0.75,"cRSA",0.0425904911106494
"seresnext50_32x4d_random","Untrained",0.75,"veRSA",0.112537448990407
"seresnext50_32x4d_random","Untrained",0.8,"cRSA",0.0423928405413689
"seresnext50_32x4d_random","Untrained",0.8,"veRSA",0.110768592344886
"seresnext50_32x4d_random","Untrained",0.85,"cRSA",0.043535881225585
"seresnext50_32x4d_random","Untrained",0.85,"veRSA",0.111638313784195
"seresnext50_32x4d_random","Untrained",0.9,"cRSA",0.0373518526944706
"seresnext50_32x4d_random","Untrained",0.9,"veRSA",0.0816278808162604
"seresnext50_32x4d_random","Untrained",0.95,"cRSA",0.036257661192078
"seresnext50_32x4d_random","Untrained",0.95,"veRSA",0.0865785235146811
"seresnext50_32x4d_random","Untrained",1,"cRSA",0.022212257378203
"seresnext50_32x4d_random","Untrained",1,"veRSA",0.0779239766960271
"shufflenet_v2_x1_0_classification","Trained",0.55,"cRSA",0.161902258375955
"shufflenet_v2_x1_0_classification","Trained",0.55,"veRSA",0.381933906701541
"shufflenet_v2_x1_0_classification","Trained",0.6,"cRSA",0.167218441494849
"shufflenet_v2_x1_0_classification","Trained",0.6,"veRSA",0.417908180561568
"shufflenet_v2_x1_0_classification","Trained",0.65,"cRSA",0.189717085071053
"shufflenet_v2_x1_0_classification","Trained",0.65,"veRSA",0.462574012881865
"shufflenet_v2_x1_0_classification","Trained",0.7,"cRSA",0.181591554242928
"shufflenet_v2_x1_0_classification","Trained",0.7,"veRSA",0.445823147310367
"shufflenet_v2_x1_0_classification","Trained",0.75,"cRSA",0.22138018001583
"shufflenet_v2_x1_0_classification","Trained",0.75,"veRSA",0.476052330156744
"shufflenet_v2_x1_0_classification","Trained",0.8,"cRSA",0.21570508669206
"shufflenet_v2_x1_0_classification","Trained",0.8,"veRSA",0.493057273722201
"shufflenet_v2_x1_0_classification","Trained",0.85,"cRSA",0.321070367514682
"shufflenet_v2_x1_0_classification","Trained",0.85,"veRSA",0.613017941059586
"shufflenet_v2_x1_0_classification","Trained",0.9,"cRSA",0.330541740495377
"shufflenet_v2_x1_0_classification","Trained",0.9,"veRSA",0.643998599310281
"shufflenet_v2_x1_0_classification","Trained",0.95,"cRSA",0.324934401185927
"shufflenet_v2_x1_0_classification","Trained",0.95,"veRSA",0.651186643131451
"shufflenet_v2_x1_0_classification","Trained",1,"cRSA",0.320024983118327
"shufflenet_v2_x1_0_classification","Trained",1,"veRSA",0.646346190249061
"shufflenet_v2_x1_0_random","Untrained",0.55,"cRSA",0.0384474952407365
"shufflenet_v2_x1_0_random","Untrained",0.55,"veRSA",0.0485154458725344
"shufflenet_v2_x1_0_random","Untrained",0.6,"cRSA",0.0448222266510095
"shufflenet_v2_x1_0_random","Untrained",0.6,"veRSA",0.0412800548762326
"shufflenet_v2_x1_0_random","Untrained",0.65,"cRSA",0.0411637577085186
"shufflenet_v2_x1_0_random","Untrained",0.65,"veRSA",0.034910752575467
"shufflenet_v2_x1_0_random","Untrained",0.7,"cRSA",0.0360167152386928
"shufflenet_v2_x1_0_random","Untrained",0.7,"veRSA",0.0393386450390932
"shufflenet_v2_x1_0_random","Untrained",0.75,"cRSA",0.0277916378890125
"shufflenet_v2_x1_0_random","Untrained",0.75,"veRSA",0.0370211222541029
"shufflenet_v2_x1_0_random","Untrained",0.8,"cRSA",0.0342540567318603
"shufflenet_v2_x1_0_random","Untrained",0.8,"veRSA",0.0315022964125612
"shufflenet_v2_x1_0_random","Untrained",0.85,"cRSA",0.0336863091075838
"shufflenet_v2_x1_0_random","Untrained",0.85,"veRSA",0.0370652187247796
"shufflenet_v2_x1_0_random","Untrained",0.9,"cRSA",0.0334186428053062
"shufflenet_v2_x1_0_random","Untrained",0.9,"veRSA",0.0357149007331262
"shufflenet_v2_x1_0_random","Untrained",0.95,"cRSA",0.0332392483887403
"shufflenet_v2_x1_0_random","Untrained",0.95,"veRSA",0.0365501037567069
"shufflenet_v2_x1_0_random","Untrained",1,"cRSA",0.0303965333991327
"shufflenet_v2_x1_0_random","Untrained",1,"veRSA",0.0435174272740094
"skresnext50_32x4d_classification","Trained",0.55,"cRSA",0.200012333385519
"skresnext50_32x4d_classification","Trained",0.55,"veRSA",0.529177505931293
"skresnext50_32x4d_classification","Trained",0.6,"cRSA",0.211137222814981
"skresnext50_32x4d_classification","Trained",0.6,"veRSA",0.543900364890716
"skresnext50_32x4d_classification","Trained",0.65,"cRSA",0.205699877026092
"skresnext50_32x4d_classification","Trained",0.65,"veRSA",0.542755422580832
"skresnext50_32x4d_classification","Trained",0.7,"cRSA",0.226552647046799
"skresnext50_32x4d_classification","Trained",0.7,"veRSA",0.612605444236235
"skresnext50_32x4d_classification","Trained",0.75,"cRSA",0.278521991392152
"skresnext50_32x4d_classification","Trained",0.75,"veRSA",0.653211898908036
"skresnext50_32x4d_classification","Trained",0.8,"cRSA",0.237339444171438
"skresnext50_32x4d_classification","Trained",0.8,"veRSA",0.626704981655668
"skresnext50_32x4d_classification","Trained",0.85,"cRSA",0.177354843469149
"skresnext50_32x4d_classification","Trained",0.85,"veRSA",0.523116988908802
"skresnext50_32x4d_classification","Trained",0.9,"cRSA",0.280857439147546
"skresnext50_32x4d_classification","Trained",0.9,"veRSA",0.639221538841591
"skresnext50_32x4d_classification","Trained",0.95,"cRSA",0.244175107587656
"skresnext50_32x4d_classification","Trained",0.95,"veRSA",0.598577523962914
"skresnext50_32x4d_classification","Trained",1,"cRSA",0.138458105020775
"skresnext50_32x4d_classification","Trained",1,"veRSA",0.500712206760578
"skresnext50_32x4d_random","Untrained",0.55,"cRSA",0.0389530553711741
"skresnext50_32x4d_random","Untrained",0.55,"veRSA",0.117259492850677
"skresnext50_32x4d_random","Untrained",0.6,"cRSA",0.0378236190405657
"skresnext50_32x4d_random","Untrained",0.6,"veRSA",0.126347151489166
"skresnext50_32x4d_random","Untrained",0.65,"cRSA",0.0338469503007225
"skresnext50_32x4d_random","Untrained",0.65,"veRSA",0.118486109408714
"skresnext50_32x4d_random","Untrained",0.7,"cRSA",0.036930410896789
"skresnext50_32x4d_random","Untrained",0.7,"veRSA",0.124967304123707
"skresnext50_32x4d_random","Untrained",0.75,"cRSA",0.0324212630047596
"skresnext50_32x4d_random","Untrained",0.75,"veRSA",0.115623063171225
"skresnext50_32x4d_random","Untrained",0.8,"cRSA",0.0316022138166945
"skresnext50_32x4d_random","Untrained",0.8,"veRSA",0.12089582631281
"skresnext50_32x4d_random","Untrained",0.85,"cRSA",0.0330822922862196
"skresnext50_32x4d_random","Untrained",0.85,"veRSA",0.108194906822136
"skresnext50_32x4d_random","Untrained",0.9,"cRSA",0.0305896989668757
"skresnext50_32x4d_random","Untrained",0.9,"veRSA",0.10554134225948
"skresnext50_32x4d_random","Untrained",0.95,"cRSA",0.0277407741730224
"skresnext50_32x4d_random","Untrained",0.95,"veRSA",0.102431351411943
"skresnext50_32x4d_random","Untrained",1,"cRSA",0.0279225367424444
"skresnext50_32x4d_random","Untrained",1,"veRSA",0.101116907481597
"squeezenet1_0_classification","Trained",0.55,"cRSA",0.170071254936988
"squeezenet1_0_classification","Trained",0.55,"veRSA",0.376309228430905
"squeezenet1_0_classification","Trained",0.6,"cRSA",0.183137186537218
"squeezenet1_0_classification","Trained",0.6,"veRSA",0.395992402815392
"squeezenet1_0_classification","Trained",0.65,"cRSA",0.180988276352014
"squeezenet1_0_classification","Trained",0.65,"veRSA",0.410455509480104
"squeezenet1_0_classification","Trained",0.7,"cRSA",0.197794868652807
"squeezenet1_0_classification","Trained",0.7,"veRSA",0.432386113416423
"squeezenet1_0_classification","Trained",0.75,"cRSA",0.19107734773619
"squeezenet1_0_classification","Trained",0.75,"veRSA",0.452381129214502
"squeezenet1_0_classification","Trained",0.8,"cRSA",0.203200172488024
"squeezenet1_0_classification","Trained",0.8,"veRSA",0.466596442248597
"squeezenet1_0_classification","Trained",0.85,"cRSA",0.276768314366127
"squeezenet1_0_classification","Trained",0.85,"veRSA",0.550858198442369
"squeezenet1_0_classification","Trained",0.9,"cRSA",0.28153513989282
"squeezenet1_0_classification","Trained",0.9,"veRSA",0.564685410215072
"squeezenet1_0_classification","Trained",0.95,"cRSA",0.283156146123386
"squeezenet1_0_classification","Trained",0.95,"veRSA",0.565255872549555
"squeezenet1_0_classification","Trained",1,"cRSA",0.289867755238435
"squeezenet1_0_classification","Trained",1,"veRSA",0.593263389476691
"squeezenet1_0_random","Untrained",0.55,"cRSA",0.0425657156128726
"squeezenet1_0_random","Untrained",0.55,"veRSA",0.115463231471753
"squeezenet1_0_random","Untrained",0.6,"cRSA",0.0425147442731218
"squeezenet1_0_random","Untrained",0.6,"veRSA",0.118589688640181
"squeezenet1_0_random","Untrained",0.65,"cRSA",0.0476028013769217
"squeezenet1_0_random","Untrained",0.65,"veRSA",0.110915084804634
"squeezenet1_0_random","Untrained",0.7,"cRSA",0.0460806857734799
"squeezenet1_0_random","Untrained",0.7,"veRSA",0.107524750410379
"squeezenet1_0_random","Untrained",0.75,"cRSA",0.0450557988404147
"squeezenet1_0_random","Untrained",0.75,"veRSA",0.106063585275549
"squeezenet1_0_random","Untrained",0.8,"cRSA",0.0441232100779235
"squeezenet1_0_random","Untrained",0.8,"veRSA",0.109248595579724
"squeezenet1_0_random","Untrained",0.85,"cRSA",0.0434220607903749
"squeezenet1_0_random","Untrained",0.85,"veRSA",0.120767264279404
"squeezenet1_0_random","Untrained",0.9,"cRSA",0.0418813763211909
"squeezenet1_0_random","Untrained",0.9,"veRSA",0.123381625534222
"squeezenet1_0_random","Untrained",0.95,"cRSA",0.0421285647653458
"squeezenet1_0_random","Untrained",0.95,"veRSA",0.126634860037077
"squeezenet1_0_random","Untrained",1,"cRSA",0.0512894809014553
"squeezenet1_0_random","Untrained",1,"veRSA",0.120517690466163
"vgg16_classification","Trained",0.55,"cRSA",0.219573392372743
"vgg16_classification","Trained",0.55,"veRSA",0.495794039400187
"vgg16_classification","Trained",0.6,"cRSA",0.263017817663043
"vgg16_classification","Trained",0.6,"veRSA",0.53249379078668
"vgg16_classification","Trained",0.65,"cRSA",0.30110092092072
"vgg16_classification","Trained",0.65,"veRSA",0.613295723331432
"vgg16_classification","Trained",0.7,"cRSA",0.315897806982637
"vgg16_classification","Trained",0.7,"veRSA",0.636218380049134
"vgg16_classification","Trained",0.75,"cRSA",0.277561378115414
"vgg16_classification","Trained",0.75,"veRSA",0.629410479202077
"vgg16_classification","Trained",0.8,"cRSA",0.340567855363111
"vgg16_classification","Trained",0.8,"veRSA",0.64603004451988
"vgg16_classification","Trained",0.85,"cRSA",0.334460788539871
"vgg16_classification","Trained",0.85,"veRSA",0.666495332908601
"vgg16_classification","Trained",0.9,"cRSA",0.33108628150779
"vgg16_classification","Trained",0.9,"veRSA",0.650567397506195
"vgg16_classification","Trained",0.95,"cRSA",0.326651138139396
"vgg16_classification","Trained",0.95,"veRSA",0.653574571126007
"vgg16_classification","Trained",1,"cRSA",0.303300976081498
"vgg16_classification","Trained",1,"veRSA",0.632494790062041
"vgg16_random","Untrained",0.55,"cRSA",0.0403719044864527
"vgg16_random","Untrained",0.55,"veRSA",0.0983412952751036
"vgg16_random","Untrained",0.6,"cRSA",0.0405815364239244
"vgg16_random","Untrained",0.6,"veRSA",0.1084345094759
"vgg16_random","Untrained",0.65,"cRSA",0.0393074668658139
"vgg16_random","Untrained",0.65,"veRSA",0.118655971071789
"vgg16_random","Untrained",0.7,"cRSA",0.0386576522230211
"vgg16_random","Untrained",0.7,"veRSA",0.116807382477759
"vgg16_random","Untrained",0.75,"cRSA",0.0379901270859899
"vgg16_random","Untrained",0.75,"veRSA",0.119499409189791
"vgg16_random","Untrained",0.8,"cRSA",0.0390326098336508
"vgg16_random","Untrained",0.8,"veRSA",0.137814107633686
"vgg16_random","Untrained",0.85,"cRSA",0.0387335479089181
"vgg16_random","Untrained",0.85,"veRSA",0.120451242618233
"vgg16_random","Untrained",0.9,"cRSA",0.0398078572631784
"vgg16_random","Untrained",0.9,"veRSA",0.11241982106909
"vgg16_random","Untrained",0.95,"cRSA",0.0404927619378156
"vgg16_random","Untrained",0.95,"veRSA",0.118175448540203
"vgg16_random","Untrained",1,"cRSA",0.0413771714751541
"vgg16_random","Untrained",1,"veRSA",0.0824098173454714
"visformer_small_classification","Trained",0.55,"cRSA",0.195820604231911
"visformer_small_classification","Trained",0.55,"veRSA",0.492241774865711
"visformer_small_classification","Trained",0.6,"cRSA",0.232796099833581
"visformer_small_classification","Trained",0.6,"veRSA",0.560432588882888
"visformer_small_classification","Trained",0.65,"cRSA",0.235440902683185
"visformer_small_classification","Trained",0.65,"veRSA",0.549989936390147
"visformer_small_classification","Trained",0.7,"cRSA",0.212117218204655
"visformer_small_classification","Trained",0.7,"veRSA",0.594898508976348
"visformer_small_classification","Trained",0.75,"cRSA",0.22252101543209
"visformer_small_classification","Trained",0.75,"veRSA",0.584810018967652
"visformer_small_classification","Trained",0.8,"cRSA",0.237605972575596
"visformer_small_classification","Trained",0.8,"veRSA",0.615049223131463
"visformer_small_classification","Trained",0.85,"cRSA",0.176111508697384
"visformer_small_classification","Trained",0.85,"veRSA",0.5497159783224
"visformer_small_classification","Trained",0.9,"cRSA",0.166074230318258
"visformer_small_classification","Trained",0.9,"veRSA",0.562013012013998
"visformer_small_classification","Trained",0.95,"cRSA",0.169140669280453
"visformer_small_classification","Trained",0.95,"veRSA",0.541330207320946
"visformer_small_classification","Trained",1,"cRSA",0.162155823848468
"visformer_small_classification","Trained",1,"veRSA",0.530888084207151
"visformer_small_random","Untrained",0.55,"cRSA",0.0429570557248904
"visformer_small_random","Untrained",0.55,"veRSA",0.111436484692133
"visformer_small_random","Untrained",0.6,"cRSA",0.0375214775055845
"visformer_small_random","Untrained",0.6,"veRSA",0.125092570650539
"visformer_small_random","Untrained",0.65,"cRSA",0.0369366001353626
"visformer_small_random","Untrained",0.65,"veRSA",0.107509230703789
"visformer_small_random","Untrained",0.7,"cRSA",0.0326092771019185
"visformer_small_random","Untrained",0.7,"veRSA",0.128069921294238
"visformer_small_random","Untrained",0.75,"cRSA",0.0283928208332414
"visformer_small_random","Untrained",0.75,"veRSA",0.091273565622047
"visformer_small_random","Untrained",0.8,"cRSA",0.0249998246894656
"visformer_small_random","Untrained",0.8,"veRSA",0.0857907383646626
"visformer_small_random","Untrained",0.85,"cRSA",0.0244204145650474
"visformer_small_random","Untrained",0.85,"veRSA",0.0767892926033716
"visformer_small_random","Untrained",0.9,"cRSA",0.0264114255668467
"visformer_small_random","Untrained",0.9,"veRSA",0.0601606469023611
"visformer_small_random","Untrained",0.95,"cRSA",0.0237348701353907
"visformer_small_random","Untrained",0.95,"veRSA",0.044851254773657
"visformer_small_random","Untrained",1,"cRSA",0.027997527657323
"visformer_small_random","Untrained",1,"veRSA",0.0427515662599022
"vit_base_patch16_224_classification","Trained",0.55,"cRSA",0.160862479323506
"vit_base_patch16_224_classification","Trained",0.55,"veRSA",0.488757338378442
"vit_base_patch16_224_classification","Trained",0.6,"cRSA",0.127832622791678
"vit_base_patch16_224_classification","Trained",0.6,"veRSA",0.488619738030248
"vit_base_patch16_224_classification","Trained",0.65,"cRSA",0.246810788954631
"vit_base_patch16_224_classification","Trained",0.65,"veRSA",0.600262252641503
"vit_base_patch16_224_classification","Trained",0.7,"cRSA",0.164106945849193
"vit_base_patch16_224_classification","Trained",0.7,"veRSA",0.528017214585018
"vit_base_patch16_224_classification","Trained",0.75,"cRSA",0.222102826253008
"vit_base_patch16_224_classification","Trained",0.75,"veRSA",0.612614618577571
"vit_base_patch16_224_classification","Trained",0.8,"cRSA",0.189593317950522
"vit_base_patch16_224_classification","Trained",0.8,"veRSA",0.566146604384906
"vit_base_patch16_224_classification","Trained",0.85,"cRSA",0.143312566903244
"vit_base_patch16_224_classification","Trained",0.85,"veRSA",0.538629220502997
"vit_base_patch16_224_classification","Trained",0.9,"cRSA",0.196476490121064
"vit_base_patch16_224_classification","Trained",0.9,"veRSA",0.595140783153156
"vit_base_patch16_224_classification","Trained",0.95,"cRSA",0.185314235256871
"vit_base_patch16_224_classification","Trained",0.95,"veRSA",0.562193751803181
"vit_base_patch16_224_classification","Trained",1,"cRSA",0.243992926527104
"vit_base_patch16_224_classification","Trained",1,"veRSA",0.628558438286868
"vit_base_patch16_224_random","Untrained",0.55,"cRSA",0.0564215408854732
"vit_base_patch16_224_random","Untrained",0.55,"veRSA",0.107257561975197
"vit_base_patch16_224_random","Untrained",0.6,"cRSA",0.0585191571469782
"vit_base_patch16_224_random","Untrained",0.6,"veRSA",0.112850235949332
"vit_base_patch16_224_random","Untrained",0.65,"cRSA",0.0622676113449843
"vit_base_patch16_224_random","Untrained",0.65,"veRSA",0.115422419956633
"vit_base_patch16_224_random","Untrained",0.7,"cRSA",0.054774415276166
"vit_base_patch16_224_random","Untrained",0.7,"veRSA",0.101292964503651
"vit_base_patch16_224_random","Untrained",0.75,"cRSA",0.0597581357314765
"vit_base_patch16_224_random","Untrained",0.75,"veRSA",0.116068705685909
"vit_base_patch16_224_random","Untrained",0.8,"cRSA",0.0536739295616191
"vit_base_patch16_224_random","Untrained",0.8,"veRSA",0.102151815217578
"vit_base_patch16_224_random","Untrained",0.85,"cRSA",0.0535512195325665
"vit_base_patch16_224_random","Untrained",0.85,"veRSA",0.097608528997554
"vit_base_patch16_224_random","Untrained",0.9,"cRSA",0.0593372467096047
"vit_base_patch16_224_random","Untrained",0.9,"veRSA",0.114325239273619
"vit_base_patch16_224_random","Untrained",0.95,"cRSA",0.054298912793338
"vit_base_patch16_224_random","Untrained",0.95,"veRSA",0.104984210139581
"vit_base_patch16_224_random","Untrained",1,"cRSA",0.0526985187110337
"vit_base_patch16_224_random","Untrained",1,"veRSA",0.0854758313071428
"vit_base_patch32_224_classification","Trained",0.55,"cRSA",0.170706802143606
"vit_base_patch32_224_classification","Trained",0.55,"veRSA",0.48634597773075
"vit_base_patch32_224_classification","Trained",0.6,"cRSA",0.167657367461615
"vit_base_patch32_224_classification","Trained",0.6,"veRSA",0.515531138192317
"vit_base_patch32_224_classification","Trained",0.65,"cRSA",0.181543253402808
"vit_base_patch32_224_classification","Trained",0.65,"veRSA",0.601405012087941
"vit_base_patch32_224_classification","Trained",0.7,"cRSA",0.20491719640419
"vit_base_patch32_224_classification","Trained",0.7,"veRSA",0.568618000459473
